request_id,generated_at,target_word,frame_count,timeline_frame_count,capture_fps,standard_json,query_json,error,score,band,diagnosis,dtw_distance,normalized_distance,score_distance,alignment_mode,used_action_window,score_scale_reason,capture_quality_status,capture_quality_reason,capture_quality_reliable,semantic_core_presence,semantic_core_guard_passed,semantic_floor_reason,semantic_floor_score,semantic_floor_used,semantic_floor_direction_cosine,semantic_floor_vertical_score,semantic_floor_amplitude_ratio,semantic_floor_horizontal_to_vertical,semantic_floor_relation_presence,flower_opening_passed,flower_opening_score,flower_opening_hand,left_hand_presence,right_hand_presence,two_hand_presence,pose_presence,face_presence,presence_penalty,required_presence_penalty,semantic_delta_penalty,semantic_anchor_penalty,group_left_hand,group_right_hand,group_left_hand_shape,group_right_hand_shape,group_two_hand_relation
web_20260523_044336_5d15d099,2026-05-23T04:43:38,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044336_5d15d099/holistic/user_跳_web_20260523_044336_5d15d099_holistic_results.json,,70.85282716212777,borderline,jump_core_accepted,0.35264513694880556,0.4723537780402319,0.4723537780402319,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,0.7142857142857143,True,used,70.85282716212777,True,0.8198361913293218,1.0,3.2502731454162452,0.002959032972948067,0.7142857142857143,True,,,0.48,0.72,0.48,1.0,1.0,0.003996135265700482,0.026260317460317446,0.024810644141547183,0.02897814093603837,0.1025930550748766,0.21191637704956687,0.12136492857583868,0.27836891858213486,0.6071271964851768
web_20260523_044358_00db9d4d,2026-05-23T04:43:59,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_044358_00db9d4d/holistic/user_跳_web_20260523_044358_00db9d4d_holistic_results.json,,68.5169362954662,borderline,jump_core_accepted,0.2875898153607002,0.447100387854162,0.447100387854162,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,0.7142857142857143,True,used,68.5169362954662,True,0.7619405909371915,1.0,5.441573347418976,0.09763060662843889,0.7142857142857143,True,,,0.64,0.8,0.64,1.0,1.0,0.003996135265700482,0.026260317460317446,0.04789347397500974,0.024626442802914972,0.12211673564539127,0.21764553445900395,0.14917012721404233,0.26512200206734265,0.6141499786554956
web_20260523_052715_1ad3c2d2,2026-05-23T05:27:17,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052715_1ad3c2d2/holistic/user_跳_web_20260523_052715_1ad3c2d2_holistic_results.json,,78.02616343056984,normal_like,jump_core_accepted,0.20286626435781793,0.2784866550144833,0.2784866550144833,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,1.0,True,used,78.02616343056984,True,0.8161010214659874,1.0,1.7246546961068532,0.01777544323639977,1.0,True,,,0.64,0.76,0.64,1.0,1.0,0.002542995169082127,0.0,0.018536566052716315,0.01893335498232895,0.10113185447996614,0.14718202616789072,0.1568054126278528,0.25918536036364276,0.20802809818980994
web_20260523_052731_8f51941f,2026-05-23T05:27:33,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052731_8f51941f/holistic/user_跳_web_20260523_052731_8f51941f_holistic_results.json,,75.93259508672512,normal_like,jump_core_accepted,0.31599351538827775,0.4142807030927713,0.4142807030927713,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,1.0,True,used,75.93259508672512,True,0.7901567229856101,1.0,3.925346589941166,0.043704797023440975,1.0,True,,,0.84,0.92,0.84,1.0,1.0,0.002542995169082127,0.0,0.05033163183726961,0.02357135047781668,0.12079826050386223,0.22328962506984906,0.13995316780002479,0.27620945832920196,0.6083511942194483
web_20260523_052744_427c726a,2026-05-23T05:27:47,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052744_427c726a/holistic/user_花_web_20260523_052744_427c726a_holistic_results.json,,80.05843949105305,normal_like,flower_core_accepted,0.030531508674041925,0.03224993203171569,0.03224993203171569,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.72,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.72,0.0,1.0,1.0,0.0016371797418073526,0.0,0.031638466758854115,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_052801_95c97bce,2026-05-23T05:28:04,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052801_95c97bce/holistic/user_花_web_20260523_052801_95c97bce_holistic_results.json,,51.94967853564694,low,flower_core_hand_presence_low,0.029019346234743098,0.07858735877024982,0.07858735877024982,full_sequence_with_action_window_diagnostics,False,default,needs_recapture,flower_core_hand_presence_low,False,0.5666666666666667,True,,0.0,,,,,,,True,0.873297570347786,right_hand_shape,0.03333333333333333,0.5666666666666667,0.03333333333333333,1.0,1.0,0.00923792277586308,0.0,0.024385084793850403,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_052817_7ae13ce2,2026-05-23T05:28:19,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_052817_7ae13ce2/holistic/user_花_web_20260523_052817_7ae13ce2_holistic_results.json,,79.05011946544708,normal_like,flower_core_accepted,0.03132661971377267,0.034087776105062945,0.034087776105062945,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.68,True,,0.0,,,,,,,True,0.8188649249076844,right_hand_shape,0.0,0.68,0.0,1.0,1.0,0.003523495531281034,0.0,0.04726504879243744,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_053035_073e5794,2026-05-23T05:30:38,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053035_073e5794/holistic/user_花_web_20260523_053035_073e5794_holistic_results.json,,76.73563263980246,normal_like,flower_core_accepted,0.036538326313825246,0.0383965820183775,0.0383965820183775,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.68,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.04,0.68,0.04,1.0,1.0,0.00396733454056896,0.0,0.02542523304999639,0.005884829721362231,0.0,0.0018408322741459615,0.0,0.00394603248338075,0.0
web_20260523_053051_a785c84e,2026-05-23T05:30:53,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053051_a785c84e/holistic/user_花_web_20260523_053051_a785c84e_holistic_results.json,,79.26511292952996,normal_like,flower_core_accepted,0.031102129960219882,0.03369395333786558,0.03369395333786558,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.64,True,,0.0,,,,,,,True,0.7125184786319734,right_hand_shape,0.0,0.64,0.0,1.0,1.0,0.00540981132075472,0.0,0.03595682977577432,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_053102_e1ff4324,2026-05-23T05:31:04,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053102_e1ff4324/holistic/user_花_web_20260523_053102_e1ff4324_holistic_results.json,,79.53303660969901,normal_like,flower_core_accepted,0.03125799145381957,0.033204665892134375,0.033204665892134375,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.72,True,,0.0,,,,,,,True,0.317240760922432,right_hand_shape,0.0,0.72,0.0,1.0,1.0,0.0016371797418073526,0.0,0.03671071299532181,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_053116_49159767,2026-05-23T05:31:19,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053116_49159767/holistic/user_花_web_20260523_053116_49159767_holistic_results.json,,79.45374184950865,normal_like,flower_core_accepted,0.032067912772911544,0.033349303594619996,0.033349303594619996,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.8,True,,0.0,,,,,,,True,0.5248572063446045,right_hand_shape,0.0,0.8,0.0,1.0,1.0,0.00213545183714002,0.0,0.019933544244961098,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_053128_81d821bf,2026-05-23T05:31:31,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053128_81d821bf/holistic/user_花_web_20260523_053128_81d821bf_holistic_results.json,,79.58365089397635,normal_like,flower_core_accepted,0.03127973096499533,0.03311241822681544,0.03311241822681544,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.68,True,,0.0,,,,,,,True,0.45,right_hand_shape,0.0,0.68,0.0,1.0,1.0,0.003523495531281034,0.0,0.02663240147087819,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_053203_4ec1e6ab,2026-05-23T05:32:06,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053203_4ec1e6ab/holistic/user_花_web_20260523_053203_4ec1e6ab_holistic_results.json,,79.59467492174286,normal_like,flower_core_accepted,0.03105940535445297,0.03309233403481871,0.03309233403481871,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.68,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.68,0.0,1.0,1.0,0.003523495531281034,0.0,0.031082210771892316,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_053241_5fbbf9c7,2026-05-23T05:32:43,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053241_5fbbf9c7/holistic/user_跳_web_20260523_053241_5fbbf9c7_holistic_results.json,,75.983181531921,normal_like,jump_core_accepted,0.2908959355710284,0.41915370361551363,0.41915370361551363,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,1.0,True,used,75.983181531921,True,0.8009644704158592,1.0,4.950720876510687,0.03671730591258014,1.0,True,,,0.8,0.92,0.8,1.0,1.0,0.002542995169082127,0.0,0.04195392571707711,0.020318570153105966,0.1295465893767524,0.2039549505398518,0.15983241316264118,0.26830405750167513,0.5174909281248568
web_20260523_053254_bd7f1d1c,2026-05-23T05:32:56,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053254_bd7f1d1c/holistic/user_跳_web_20260523_053254_bd7f1d1c_holistic_results.json,,3.0448594719449633,low,jump_two_hand_presence_low,0.3267327081763164,0.5925637591189103,0.5925637591189103,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,False,0.42857142857142855,True,insufficient_two_hand_presence,0.0,False,,,,,0.42857142857142855,True,,,0.52,0.88,0.52,1.0,1.0,0.010535265700483092,0.06923174603174602,0.04771908690395361,0.03224630029545188,0.07075448537471099,0.20746973382884137,0.09629675283494016,0.26976361943088784,0.5006922500631769
web_20260523_053309_28821cfd,2026-05-23T05:33:11,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053309_28821cfd/holistic/user_跳_web_20260523_053309_28821cfd_holistic_results.json,,3.491450297374847,low,jump_two_hand_presence_low,0.3151390671053366,0.5693374297688026,0.5693374297688026,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,False,0.5714285714285714,True,insufficient_two_hand_presence,0.0,False,,,,,0.5714285714285714,True,,,0.44,0.84,0.44,1.0,1.0,0.007265700483091788,0.047746031746031745,0.05396034076271528,0.034358098065748924,0.12227698794453053,0.18252896127562956,0.13271639621365985,0.2782785612906865,0.42824926196580126
web_20260523_053345_da4d1ec9,2026-05-23T05:33:46,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053345_da4d1ec9/holistic/user_跳_web_20260523_053345_da4d1ec9_holistic_results.json,,2.365787951869093,low,jump_two_hand_presence_low,0.30233568676464506,0.6353878899953447,0.6353878899953447,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,False,0.0,True,insufficient_two_hand_presence,0.0,False,,,,,0.0,True,,,0.0,0.76,0.0,1.0,1.0,0.020343961352657005,0.1336888888888889,0.03643486211508429,0.03543655495822789,0.0,0.26992662874162426,0.0,0.26629688279877267,0.0
web_20260523_053401_8934d89a,2026-05-23T05:34:03,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053401_8934d89a/holistic/user_跳_web_20260523_053401_8934d89a_holistic_results.json,,3.6431533993163545,low,jump_two_hand_presence_low,0.2879680977910017,0.5621194392153966,0.5621194392153966,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,False,0.0,True,insufficient_two_hand_presence,0.0,False,,,,,0.0,True,,,0.0,0.84,0.0,1.0,1.0,0.020343961352657005,0.1336888888888889,0.03785941710392885,0.036176709726563505,0.0,0.2707800848181305,0.0,0.26449984568007745,0.0
web_20260523_053940_f86fc279,2026-05-23T05:39:42,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_053940_f86fc279/holistic/user_跳_web_20260523_053940_f86fc279_holistic_results.json,,2.2024919013715687,low,jump_two_hand_presence_low,0.3025305805237921,0.6475255311986068,0.6475255311986068,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,False,0.42857142857142855,True,insufficient_two_hand_presence,0.0,False,,,,,0.42857142857142855,True,,,0.44,0.76,0.44,1.0,1.0,0.01511265700483092,0.08203174603174603,0.10749022877375945,0.03499084501428677,0.05675200703337801,0.20067175442123086,0.05838464124670378,0.2827426562696605,0.28617211384450647
web_20260523_062341_afa8c368,2026-05-23T06:23:43,花,20,36,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062341_afa8c368/holistic/user_花_web_20260523_062341_afa8c368_holistic_results.json,,14.571577821117309,low,flower_opening_guard_failed,0.04116987704635403,0.23113167350230693,0.23113167350230693,full_sequence_with_action_window_diagnostics,False,default,semantic_mismatch,flower_opening_guard_failed,True,1.0,False,,0.0,,,,,,,False,0.0,right_hand_shape,1.0,0.45,0.45,1.0,1.0,0.025465786552952865,0.0,0.07787219358620825,0.017944571033772918,0.0,0.0,0.0,0.0,0.0
web_20260523_062353_2b6f64cd,2026-05-23T06:23:56,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062353_2b6f64cd/holistic/user_花_web_20260523_062353_2b6f64cd_holistic_results.json,,79.52980911987503,normal_like,flower_core_accepted,0.03164127754936098,0.03321055018299307,0.03321055018299307,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.76,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.76,0.0,1.0,1.0,0.00024913604766633356,0.0,0.033876181001158856,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_062406_09525c5f,2026-05-23T06:24:09,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062406_09525c5f/holistic/user_花_web_20260523_062406_09525c5f_holistic_results.json,,80.02240105598675,normal_like,flower_core_accepted,0.03112698488097587,0.032315218710059414,0.032315218710059414,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.72,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.72,0.0,1.0,1.0,0.0016371797418073526,0.0,0.019856477234627194,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_062420_5aea4dd9,2026-05-23T06:24:23,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062420_5aea4dd9/holistic/user_花_web_20260523_062420_5aea4dd9_holistic_results.json,,78.62361889539538,normal_like,flower_core_accepted,0.03292368206524338,0.034872215341815574,0.034872215341815574,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.8,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.8,0.0,1.0,1.0,0.00213545183714002,0.0,0.034758932130822005,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_062433_e3e870b6,2026-05-23T06:24:35,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062433_e3e870b6/holistic/user_花_web_20260523_062433_e3e870b6_holistic_results.json,,80.00747951449698,normal_like,flower_core_accepted,0.030803187039390962,0.03234225895422599,0.03234225895422599,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.68,True,,0.0,,,,,,,True,0.55,right_hand_shape,0.0,0.68,0.0,1.0,1.0,0.003523495531281034,0.0,0.020107615982320828,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_062644_9a457871,2026-05-23T06:26:47,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_062644_9a457871/holistic/user_花_web_20260523_062644_9a457871_holistic_results.json,,79.94084919136743,normal_like,flower_core_accepted,0.030553599395136036,0.03246306543580431,0.03246306543580431,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.68,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.68,0.0,1.0,1.0,0.003523495531281034,0.0,0.028338596556393005,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_063002_0aa1419e,2026-05-23T06:30:04,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063002_0aa1419e/holistic/user_跳_web_20260523_063002_0aa1419e_holistic_results.json,,4.239826394505696,low,jump_two_hand_presence_low,0.2734718499367914,0.5363797287257013,0.5363797287257013,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,False,0.2857142857142857,True,insufficient_two_hand_presence,0.0,False,,,,,0.2857142857142857,True,,,0.48,0.84,0.48,1.0,1.0,0.013804830917874397,0.09071746031746031,0.032722991449837556,0.024169686323713403,0.06221450690164094,0.19523940682009927,0.07612503997442409,0.28230617135192076,0.1243419690540065
web_20260523_063015_4017237e,2026-05-23T06:30:17,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063015_4017237e/holistic/user_跳_web_20260523_063015_4017237e_holistic_results.json,,8.918992977808744,low,jump_two_hand_presence_low,0.24169962942636383,0.4101763193238772,0.4101763193238772,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,False,0.42857142857142855,True,insufficient_two_hand_presence,0.0,False,,,,,0.42857142857142855,True,,,0.64,0.84,0.64,1.0,1.0,0.010535265700483092,0.06923174603174602,0.03494847744836449,0.029199558128304458,0.06382083622249576,0.18559672966595117,0.09842403598591226,0.2821386284088471,0.15129980486658248
web_20260523_063026_c2f04725,2026-05-23T06:30:28,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063026_c2f04725/holistic/user_跳_web_20260523_063026_c2f04725_holistic_results.json,,71.07483265288036,borderline,jump_core_accepted,0.27057547811060073,0.35634475981304825,0.35634475981304825,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,0.8571428571428571,True,used,71.07483265288036,True,0.7399023969074712,1.0,4.6134545970997936,0.1299285327253288,0.8571428571428571,True,,,0.64,0.92,0.64,1.0,1.0,0.0007265700483091788,0.004774603174603174,0.023841062215964007,0.022262917993856678,0.10799595564841692,0.19615330647170628,0.1307472582518225,0.2774206470854175,0.5451166637823578
web_20260523_063052_fc94e4f7,2026-05-23T06:30:53,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063052_fc94e4f7/holistic/user_跳_web_20260523_063052_fc94e4f7_holistic_results.json,,75.14652934000428,normal_like,jump_core_accepted,0.22256567681228437,0.2955966873226788,0.2955966873226788,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,1.0,True,used,75.14652934000428,True,0.7636687117191703,1.0,3.7277667459294714,0.09658733986017343,1.0,True,,,0.72,0.84,0.72,1.0,1.0,0.002542995169082127,0.0,0.020222630614042284,0.017199577779091202,0.11116419929202641,0.13698090337944752,0.1785368065847679,0.26695739236521826,0.275280449437162
web_20260523_063109_8727dac1,2026-05-23T06:31:11,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063109_8727dac1/holistic/user_跳_web_20260523_063109_8727dac1_holistic_results.json,,65.1906745843863,borderline,jump_core_accepted,0.24584970384803675,0.39856454250651363,0.39856454250651363,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,0.625,True,used,65.1906745843863,True,0.6985922468703473,1.0,3.8142495611594116,0.19238450264150192,0.625,True,,,0.6,1.0,0.6,1.0,1.0,0.006039613526570048,0.03968888888888888,0.02123442815144857,0.025705091261227962,0.07947777483645613,0.1516803712189071,0.103204884432538,0.25698062118623277,0.22932302814141872
web_20260523_063159_324827f7,2026-05-23T06:32:00,花,15,30,10.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063159_324827f7/holistic/user_花_web_20260523_063159_324827f7_holistic_results.json,,78.46302938015793,normal_like,flower_core_accepted,0.03277819001241305,0.035168682139941364,0.035168682139941364,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.6666666666666666,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.6666666666666666,0.0,1.0,1.0,0.004152267461105599,0.0,0.026733980674869744,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_063217_bd40ee0c,2026-05-23T06:32:20,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063217_bd40ee0c/holistic/user_花_web_20260523_063217_bd40ee0c_holistic_results.json,,79.2439729650452,normal_like,flower_core_accepted,0.0313652862695627,0.03373262992036138,0.03373262992036138,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.7333333333333333,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.7333333333333333,0.0,1.0,1.0,0.0010084078119827924,0.0,0.024534132383362606,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_063230_6a3bad1f,2026-05-23T06:32:33,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_063230_6a3bad1f/holistic/user_花_web_20260523_063230_6a3bad1f_holistic_results.json,,79.67382118869443,normal_like,flower_core_accepted,0.031183511685895365,0.032948222550967105,0.032948222550967105,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.68,True,,0.0,,,,,,,True,0.8261124920845032,right_hand_shape,0.0,0.68,0.0,1.0,1.0,0.003523495531281034,0.0,0.025121814876470052,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_071212_4547d033,2026-05-23T07:12:14,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_071212_4547d033/holistic/user_花_web_20260523_071212_4547d033_holistic_results.json,,79.55953575021618,normal_like,flower_core_accepted,0.03020218758834384,0.03315636224912292,0.03315636224912292,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.6,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.6,0.0,1.0,1.0,0.007296127110228407,0.0,0.03646381735417705,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
